session_id,instrument,timeframe,bar_index,timestamp,action,position_before,position_after,price_reference,setup_label,reason_label,quality,note,key_used
ff0494d5cdbd,RB99,1m,118,2019-04-12 22:58:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,119,2019-04-12 22:59:00,skip,0,0,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,120,2019-04-15 09:00:00,long,0,1,3827.0,,trend_resume,,,UP
ff0494d5cdbd,RB99,1m,121,2019-04-15 09:01:00,skip,1,1,3831.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,122,2019-04-15 09:02:00,skip,1,1,3833.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,123,2019-04-15 09:03:00,flat,1,0,3831.0,,no_follow_through,,,LEFT
ff0494d5cdbd,RB99,1m,124,2019-04-15 09:04:00,skip,0,0,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,125,2019-04-15 09:05:00,skip,0,0,3818.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,126,2019-04-15 09:06:00,skip,0,0,3820.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,127,2019-04-15 09:07:00,skip,0,0,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,128,2019-04-15 09:08:00,skip,0,0,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,129,2019-04-15 09:09:00,skip,0,0,3821.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,130,2019-04-15 09:10:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,131,2019-04-15 09:11:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,132,2019-04-15 09:12:00,skip,0,0,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,133,2019-04-15 09:13:00,skip,0,0,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,134,2019-04-15 09:14:00,skip,0,0,3819.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,135,2019-04-15 09:15:00,skip,0,0,3821.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,136,2019-04-15 09:16:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,137,2019-04-15 09:17:00,skip,0,0,3820.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,138,2019-04-15 09:18:00,short,0,-1,3815.0,,trend_resume,,,DOWN
ff0494d5cdbd,RB99,1m,139,2019-04-15 09:19:00,skip,-1,-1,3819.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,140,2019-04-15 09:20:00,skip,-1,-1,3818.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,141,2019-04-15 09:21:00,skip,-1,-1,3817.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,142,2019-04-15 09:22:00,skip,-1,-1,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,143,2019-04-15 09:23:00,skip,-1,-1,3815.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,144,2019-04-15 09:24:00,flat,-1,0,3820.0,,no_follow_through,,,LEFT
ff0494d5cdbd,RB99,1m,145,2019-04-15 09:25:00,skip,0,0,3820.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,146,2019-04-15 09:26:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,147,2019-04-15 09:27:00,skip,0,0,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,148,2019-04-15 09:28:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,149,2019-04-15 09:29:00,long,0,1,3825.0,,trend_resume,,,UP
ff0494d5cdbd,RB99,1m,150,2019-04-15 09:30:00,skip,1,1,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,151,2019-04-15 09:31:00,skip,1,1,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,152,2019-04-15 09:32:00,skip,1,1,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,153,2019-04-15 09:33:00,skip,1,1,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,154,2019-04-15 09:34:00,skip,1,1,3829.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,155,2019-04-15 09:35:00,skip,1,1,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,156,2019-04-15 09:36:00,skip,1,1,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,157,2019-04-15 09:37:00,skip,1,1,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,158,2019-04-15 09:38:00,skip,1,1,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,159,2019-04-15 09:39:00,skip,1,1,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,160,2019-04-15 09:40:00,skip,1,1,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,161,2019-04-15 09:41:00,skip,1,1,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,162,2019-04-15 09:42:00,flat,1,0,3828.0,,no_follow_through,,,LEFT
ff0494d5cdbd,RB99,1m,163,2019-04-15 09:43:00,skip,0,0,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,164,2019-04-15 09:44:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,165,2019-04-15 09:45:00,skip,0,0,3828.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,166,2019-04-15 09:46:00,skip,0,0,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,167,2019-04-15 09:47:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,168,2019-04-15 09:48:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,169,2019-04-15 09:49:00,long,0,1,3830.0,,trend_resume,,,UP
ff0494d5cdbd,RB99,1m,170,2019-04-15 09:50:00,skip,1,1,3828.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,171,2019-04-15 09:51:00,skip,1,1,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,172,2019-04-15 09:52:00,skip,1,1,3828.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,173,2019-04-15 09:53:00,skip,1,1,3830.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,174,2019-04-15 09:54:00,skip,1,1,3830.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,175,2019-04-15 09:55:00,skip,1,1,3830.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,176,2019-04-15 09:56:00,skip,1,1,3828.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,177,2019-04-15 09:57:00,flat,1,0,3825.0,,failed_breakout,,,LEFT
ff0494d5cdbd,RB99,1m,178,2019-04-15 09:58:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,179,2019-04-15 09:59:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,180,2019-04-15 10:00:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,181,2019-04-15 10:01:00,skip,0,0,3829.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,182,2019-04-15 10:02:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,183,2019-04-15 10:03:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,184,2019-04-15 10:04:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,185,2019-04-15 10:05:00,skip,0,0,3829.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,186,2019-04-15 10:06:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,187,2019-04-15 10:07:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,188,2019-04-15 10:08:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,189,2019-04-15 10:09:00,skip,0,0,3829.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,190,2019-04-15 10:10:00,skip,0,0,3829.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,191,2019-04-15 10:11:00,short,0,-1,3825.0,,trend_resume,,,DOWN
ff0494d5cdbd,RB99,1m,192,2019-04-15 10:12:00,skip,-1,-1,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,193,2019-04-15 10:13:00,skip,-1,-1,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,194,2019-04-15 10:14:00,skip,-1,-1,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,195,2019-04-15 10:30:00,flat,-1,0,3826.0,,failed_breakout,,,LEFT
ff0494d5cdbd,RB99,1m,196,2019-04-15 10:31:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,197,2019-04-15 10:32:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,198,2019-04-15 10:33:00,skip,0,0,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,199,2019-04-15 10:34:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,200,2019-04-15 10:35:00,skip,0,0,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,201,2019-04-15 10:36:00,skip,0,0,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,202,2019-04-15 10:37:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,203,2019-04-15 10:38:00,skip,0,0,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,204,2019-04-15 10:39:00,skip,0,0,3828.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,205,2019-04-15 10:40:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,206,2019-04-15 10:41:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,207,2019-04-15 10:42:00,short,0,-1,3825.0,,trend_resume,,,DOWN
ff0494d5cdbd,RB99,1m,208,2019-04-15 10:43:00,flat,-1,0,3826.0,,failed_breakout,,,LEFT
ff0494d5cdbd,RB99,1m,209,2019-04-15 10:44:00,skip,0,0,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,210,2019-04-15 10:45:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,211,2019-04-15 10:46:00,skip,0,0,3827.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,212,2019-04-15 10:47:00,skip,0,0,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,213,2019-04-15 10:48:00,short,0,-1,3822.0,,trend_resume,,,DOWN
ff0494d5cdbd,RB99,1m,214,2019-04-15 10:49:00,skip,-1,-1,3821.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,215,2019-04-15 10:50:00,skip,-1,-1,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,216,2019-04-15 10:51:00,skip,-1,-1,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,217,2019-04-15 10:52:00,skip,-1,-1,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,218,2019-04-15 10:53:00,skip,-1,-1,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,219,2019-04-15 10:54:00,skip,-1,-1,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,220,2019-04-15 10:55:00,skip,-1,-1,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,221,2019-04-15 10:56:00,skip,-1,-1,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,222,2019-04-15 10:57:00,skip,-1,-1,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,223,2019-04-15 10:58:00,flat,-1,0,3821.0,,failed_breakout,,,LEFT
ff0494d5cdbd,RB99,1m,224,2019-04-15 10:59:00,skip,0,0,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,225,2019-04-15 11:00:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,226,2019-04-15 11:01:00,skip,0,0,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,227,2019-04-15 11:02:00,skip,0,0,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,228,2019-04-15 11:03:00,skip,0,0,3826.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,229,2019-04-15 11:04:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,230,2019-04-15 11:05:00,skip,0,0,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,231,2019-04-15 11:06:00,skip,0,0,3824.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,232,2019-04-15 11:07:00,skip,0,0,3823.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,233,2019-04-15 11:08:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,234,2019-04-15 11:09:00,skip,0,0,3820.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,235,2019-04-15 11:10:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,236,2019-04-15 11:11:00,skip,0,0,3822.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,237,2019-04-15 11:12:00,skip,0,0,3823.0,,,,,RIGHT
